top - 10:50:46 up 14 days,  2:13, 81 users,  load average: 86.41, 41.00, 30.10
Tasks: 5031 total,   8 running, 5008 sleeping,   7 stopped,   8 zombie
%Cpu(s): 50.8 us,  7.6 sy,  0.0 ni, 40.6 id,  0.0 wa,  0.8 hi,  0.2 si,  0.0 st
MiB Mem : 1547035.+total, 330557.2 free, 294884.5 used, 937498.7 buff/cache
MiB Swap:   8000.0 total,     19.6 free,   7980.4 used. 1252151.+avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 991342 root      20   0       0      0      0 I   0.0   0.0   0:01.51 kworker/168:0-events
 992635 gs1693    20   0   17608   1536   1536 S   0.0   0.0   0:01.21 screen
 992636 gs1693    20   0   21928   6144   3072 S   0.0   0.0   0:00.16 bash
 994864 xw5676    20   0    5816   1536   1536 S   0.0   0.0   0:00.05 tmux: server
 994865 xw5676    20   0   17828   3072   3072 S   0.0   0.0   0:00.02 bash
 994993 zc5794    20   0   27648  13824  10752 S   0.0   0.0  60:17.05 systemd
 994995 zc5794    20   0  206388  10060   1536 S   0.0   0.0   0:00.00 (sd-pam)
 997247 jl8975    20   0   46304  27648   3072 S   0.0   0.0   0:29.90 bash
 999600 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/45:2-cgroup_destroy
1000315 ly3223    20   0  967288  25112  15360 S   0.0   0.0   0:01.27 node
1000651 co9272    20   0 2359188  18944   4608 S   0.0   0.0   0:07.15 python
1003673 root      20   0       0      0      0 I   0.0   0.0   0:00.28 kworker/50:1-cgwb_release
1014763 ly3223    20   0   18100   3072   3072 S   0.0   0.0   0:00.01 bash
1015198 ly3223    20   0   23376   6132   3072 S   0.0   0.0   0:00.18 zsh
1015363 root      20   0   48488   9216   9216 S   0.0   0.0   0:00.04 sshd
1015399 bz1474    20   0   49468   6372   4608 S   0.0   0.0   0:02.62 sshd
1015400 bz1474    20   0    8040   3072   3072 S   0.0   0.0   0:01.01 bash
1015707 bz1474    20   0  962540  24408  18432 S   0.0   0.0   0:01.06 node
1015818 bz1474    20   0   90.4g 322420  30720 S   0.0   0.0   8:16.95 node
1015994 ly3223    20   0   22700   5328      0 S   0.0   0.0   0:00.00 zsh
1015996 ly3223    20   0   22684   6864   1536 S   0.0   0.0   0:00.24 zsh
1015999 ly3223    20   0   22784   6844   1536 S   0.0   0.0   0:00.01 zsh
1016013 ly3223    20   0    8516      0      0 S   0.0   0.0   0:00.79 gitstatusd-linu
1016306 bz1474    20   0  964512  27340  18432 S   0.0   0.0   0:00.91 node
1021820 root       0 -20       0      0      0 I   0.0   0.0   0:00.11 kworker/108:0H-xfs-log/dm-4
1022370 root       0 -20       0      0      0 I   0.0   0.0   0:00.52 kworker/63:2H-kblockd
1027702 sl8264    20   0   17944   3072   3072 S   0.0   0.0   0:00.02 bash
1030209 sl8264    20   0   21196   6144   6144 S   0.0   0.0   0:00.83 ssh
1031725 yl1440    20   0   26308  13824   9216 S   0.0   0.0   6:24.81 systemd
1031756 yl1440    20   0  215780  20884   1536 S   0.0   0.0   0:00.00 (sd-pam)
1034312 yl1440    20   0    7384   3072   3072 S   0.0   0.0   0:05.62 bash
1045643 qw3460    20   0   21008   3072   3072 S   0.0   0.0   0:00.25 zsh
1046888 ch5342    20   0   25.1g   8.2g  52224 T   0.0   0.5   2:01.50 python3
1052820 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/82:2-cgroup_destroy
1053799 dl3994    20   0   26048  15360  10752 S   0.0   0.0   1:23.80 systemd
1053800 dl3994    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
1054245 dl3994    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1054250 dl3994    20   0   11.3g 125312  26112 S   0.0   0.0   0:15.41 node
1054560 dl3994    20   0 1244244  47504  21504 S   0.0   0.0   0:13.79 node
1055755 dl3994    20   0   18080   3072   3072 S   0.0   0.0   0:00.02 bash
1056046 dl3994    20   0   18080   3072   3072 S   0.0   0.0   0:00.02 bash
1059588 root      20   0       0      0      0 I   0.0   0.0   0:00.33 kworker/121:0-mm_percpu_wq
1059974 rb3242    20   0   19644   3072   3072 S   0.0   0.0   0:00.15 bash
1064466 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/123:1-cgroup_destroy
1071032 yl1440    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1071046 yl1440    20   0   11.4g 167572  19968 S   0.0   0.0   0:54.10 node
1071620 root      20   0   48620   7680   7680 S   0.0   0.0   0:00.02 sshd
1071638 mo9089    20   0   48484   6364   4608 S   0.0   0.0   0:00.24 sshd
1071656 mo9089    20   0   20632   4608   3072 S   0.0   0.0   0:00.18 bash
1073719 ag5805    20   0   18984   3072   3072 S   0.0   0.0   0:00.08 bash
1076356 yl1440    20   0   42.1g 305240  26112 S   0.0   0.0  35:03.30 node
1077566 zm3870    20   0   27600  13824   9216 S   0.0   0.0  60:25.12 systemd
1077568 zm3870    20   0  206672  10448   1536 S   0.0   0.0   0:00.00 (sd-pam)
1078985 root      20   0       0      0      0 S   0.0   0.0   0:00.83 mmkproc
1078987 root      20   0       0      0      0 S   0.0   0.0   0:00.44 mmkproc
1079032 root      20   0       0      0      0 I   0.0   0.0   0:00.21 kworker/48:2-mm_percpu_wq
1081296 root      20   0       0      0      0 I   0.0   0.0   0:00.34 kworker/120:1-cgroup_destroy
1082916 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1084482 ae2415    20   0   19384   3072   3072 S   0.0   0.0   0:01.57 bash
1085060 yl1440    20   0 1207804  19968  19968 S   0.0   0.0   2:31.86 node
1089569 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker/126:2-cgroup_destroy
1089719 mb7126    20   0   27628  15360  10752 S   0.0   0.0  60:38.75 systemd
1089720 mb7126    20   0  209928  14948   1536 S   0.0   0.0   0:00.00 (sd-pam)
1092867 sp2526    20   0   16936   1536   1536 S   0.0   0.0   3:42.71 tmux: server
1092871 sp2526    20   0   27104   9204   3072 S   0.0   0.0   0:29.88 zsh
1092957 zc5794    20   0   45272   1536   1536 S   0.0   0.0  15:17.37 tmux: server
1093033 yl1440    20   0   18100   3072   3072 S   0.0   0.0   0:00.03 bash
1093119 zc5794    20   0   24144   7680   3072 S   0.0   0.0   0:00.41 bash
1093472 root      20   0       0      0      0 I   0.0   0.0   0:00.30 kworker/103:1-mm_percpu_wq
1093668 qw3460    20   0   21004   3072   3072 S   0.0   0.0   0:00.15 zsh
1094442 yl1440    20   0 4922832 186304  36864 S   0.0   0.0   4:37.72 language_server
1095444 sp2526    20   0   23876   6508      0 S   0.0   0.0   0:00.01 zsh
1095446 sp2526    20   0   23860   6508      0 S   0.0   0.0   0:04.50 zsh
1095449 sp2526    20   0   23944   7996   1536 S   0.0   0.0   0:00.00 zsh
1095466 sp2526    20   0    7076      0      0 S   0.0   0.0   0:12.44 gitstatusd-linu
1099437 yl1440    20   0   18232   3072   3072 S   0.0   0.0   0:00.20 bash
1102067 root      20   0       0      0      0 I   0.0   0.0   0:00.31 kworker/101:0-mm_percpu_wq
1103882 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1105608 sp2526    20   0   25348   9184   3072 S   0.0   0.0   0:00.38 zsh
1109344 zm3870    20   0    6924   1536   1536 S   0.0   0.0   0:03.21 tmux: server
1109345 zm3870    20   0   17828   3072   3072 S   0.0   0.0   0:00.02 bash
1111592 jl8975    20   0   46156  29184   3072 S   0.0   0.0   0:01.15 bash
1111635 sp2526    20   0   23888   8060   1536 S   0.0   0.0   0:00.00 zsh
1111637 sp2526    20   0   23872   8060   1536 S   0.0   0.0   0:03.01 zsh
1111641 sp2526    20   0   23956   8168   1536 S   0.0   0.0   0:00.01 zsh
1111774 sp2526    20   0    7592      0      0 S   0.0   0.0   0:09.57 gitstatusd-linu
1112302 yl1440    20   0  756252 278692   4608 S   0.0   0.0   0:44.88 python3
1113056 yl1440    20   0   18100   4608   3072 S   0.0   0.0   0:00.02 bash
1113658 sp2526    20   0       0      0      0 Z   0.0   0.0   0:00.00 zsh
1114560 chunyiz   20   0   17980   3072   3072 S   0.0   0.0   0:00.02 bash
1115694 root       0 -20       0      0      0 I   0.0   0.0   0:00.51 kworker/142:2H-kblockd
1119056 chunyiz   20   0   21336   6144   6144 S   0.0   0.0   0:00.31 ssh
1119492 gs1693    20   0   17528   1536   1536 S   0.0   0.0   0:00.76 screen
1119493 gs1693    20   0   22608   4608   3072 S   0.0   0.0   0:00.60 bash
1124382 mb7126    20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1136778 cl5516    20   0    5892   1536   1536 S   0.0   0.0   0:00.17 tmux: server
1136805 cl5516    20   0   17840   3072   3072 S   0.0   0.0   0:00.01 bash
1141843 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1142981 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/178:2-cgroup_destroy
1142991 root      20   0       0      0      0 I   0.0   0.0   0:00.26 kworker/75:3-events
1144258 root      20   0       0      0      0 I   0.0   0.0   0:00.22 kworker/181:1-events
1144359 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/183:0-mm_percpu_wq
1146697 root       0 -20       0      0      0 I   0.0   0.0   0:00.07 kworker/157:2H-kblockd
1151209 nj6532    20   0   27392  12288   9216 S   0.0   0.0  40:18.53 systemd
1151212 nj6532    20   0  213156  18400   1536 S   0.0   0.0   0:00.00 (sd-pam)
1153139 sp2526    20   0   93688  14984   3072 S   0.0   0.0  15:38.54 python
1154450 cgoddard  20   0    9536   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1155664 cgoddard  20   0    9536   3072   3072 S   0.0   0.0   0:00.00 ssh-agent
1156356 cgoddard  20   0    9540   3072   3072 S   0.0   0.0   0:00.00 ssh-agent
1157692 cgoddard  20   0   18112   3072   3072 S   0.0   0.0   0:00.02 bash
1157800 cgoddard  20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1158156 cgoddard  20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1160268 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1160269 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1160717 cgoddard  20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1160720 cgoddard  20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1162244 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1174798 root       0 -20       0      0      0 I   0.0   0.0   0:00.29 kworker/59:2H-xfs-log/dm-4
1175111 root       0 -20       0      0      0 I   0.0   0.0   0:00.48 kworker/173:2H-kblockd
1176339 rt2053    20   0   27536  13824   9216 S   0.0   0.0  43:23.89 systemd
1176340 rt2053    20   0  213156  18400   1536 S   0.0   0.0   0:00.00 (sd-pam)
1178547 root      20   0   48484   9216   9216 S   0.0   0.0   0:00.04 sshd
1180517 ag5805    20   0   26544  15360  10752 S   0.0   0.0  25:17.59 systemd
1180547 ag5805    20   0  215024  20140   1536 S   0.0   0.0   0:00.00 (sd-pam)
1180822 ag5805    20   0   49508   6464   4608 S   0.0   0.0   0:31.79 sshd
1180823 ag5805    20   0   16392   3072   3072 S   0.0   0.0   0:00.01 bash
1181261 yp1065    20   0   17332   1536   1536 S   0.0   0.0   0:00.01 screen
1181263 yp1065    20   0   18292   3072   3072 S   0.0   0.0   0:00.15 bash
1181851 ag5805    20   0    7648   3072   3072 S   0.0   0.0   0:01.03 sh
1182955 ag5805    20   0  300264   3072   3072 S   0.0   0.0   2:03.99 code-072586267e
1189653 yp1065    20   0    7260   3072   3072 S   0.0   0.0   0:00.00 bash
1189761 yp1065    20   0   19544   9216   4608 S   0.0   0.0   0:00.02 python
1191126 yp1065    20   0   19576   3072   3072 S   0.0   0.0   0:00.00 dbus-broker-lau
1191129 yp1065    20   0    4992   1536   1536 S   0.0   0.0   0:06.12 dbus-broker
1191130 yp1065    20   0  572804  14548  12288 S   0.0   0.0   0:00.03 xdg-desktop-por
1191134 yp1065    20   0  417820   4608   4608 S   0.0   0.0   0:00.00 xdg-document-po
1191137 yp1065    20   0  214280   7008   4608 S   0.0   0.0   0:00.00 xdg-permission-
1191142 root      20   0   11788   1536   1536 S   0.0   0.0   0:00.00 fusermount
1191182 yp1065    20   0  102888   6688   4608 S   0.0   0.0   0:00.00 pipewire
1191183 yp1065    20   0  308068  15888  13824 S   0.0   0.0   0:53.90 wireplumber
1192772 dw6835    20   0   20336   4608   3072 S   0.0   0.0   0:02.39 bash
1193538 root      20   0       0      0      0 I   0.0   0.0   0:00.29 kworker/140:2-cgroup_destroy
1193910 ag5805    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1193914 ag5805    20   0   11.3g 142704  27648 S   0.0   0.0   1:50.78 node
1194643 ag5805    20   0 1201908  21504  21504 S   0.0   0.0   6:30.11 node
1197242 ag5805    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1200080 ag5805    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1217799 iv9432    20   0   27392  15360  10752 S   0.0   0.0  36:40.08 systemd
1217802 iv9432    20   0  213156  18400   1536 S   0.0   0.0   0:00.00 (sd-pam)
1217922 iv9432    20   0    9536   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1219774 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.03 sshd
1220153 bc2188    20   0   48696   6408   4608 S   0.0   0.0   0:02.50 sshd
1220171 bc2188    20   0   21492   6144   3072 S   0.0   0.0   0:00.03 bash
1221393 liuyangd  20   0   18152   3072   3072 S   0.0   0.0   0:00.25 bash
1222219 bc2188    20   0   16920   3072   3072 S   0.0   0.0   0:00.07 screen
1224039 zc5794    20   0   22296   6144   3072 S   0.0   0.0   0:00.23 bash
1227598 ag5805    20   0   18956   3072   3072 S   0.0   0.0   0:00.31 bash
1231172 root      20   0   48540   7680   7680 S   0.0   0.0   0:00.04 sshd
1231375 md9952    20   0   26056  13824   9216 S   0.0   0.0   1:18.44 systemd
1231376 md9952    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
1231403 md9952    20   0   48540   6448   4608 S   0.0   0.0   0:00.03 sshd
1231439 md9952    20   0   18172   3072   3072 S   0.0   0.0   0:00.05 bash
1231734 root      20   0       0      0      0 I   0.0   0.0   0:00.69 kworker/127:1-cgroup_destroy
1235117 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker/14:0-mm_percpu_wq
1236507 gs1693    20   0   17456   1536   1536 S   0.0   0.0   0:00.22 screen
1236508 gs1693    20   0   21924   4608   3072 S   0.0   0.0   0:00.10 bash
1243127 cgoddard  20   0    9536   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1263584 nnadeem   20   0   17944   3072   3072 S   0.0   0.0   0:00.04 bash
1271110 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1271402 cx2502    20   0   19880   3072   3072 S   0.0   0.0   0:04.15 bash
1275137 bc2188    20   0   20220   6144   3072 S   0.0   0.0   0:00.03 bash
1275364 ae2415    20   0   27640  13824  10752 S   0.0   0.0  60:03.79 systemd
1275365 ae2415    20   0  207496  10880   1536 S   0.0   0.0   0:00.00 (sd-pam)
1275941 bc2188    20   0    7648   3072   3072 S   0.0   0.0   0:00.13 sh
1275969 bc2188    20   0  298192   7104   3072 S   0.0   0.0   0:17.31 code-b6a47e94e3
1276192 bc2188    20   0    7256   3072   3072 S   0.0   0.0   0:00.00 sh
1276196 bc2188    20   0   11.3g 122500  26112 S   0.0   0.0   0:17.29 node
1276605 bc2188    20   0 1100164  44392  21504 S   0.0   0.0   0:32.70 node
1277192 bc2188    20   0   62.7g 827468  32256 S   0.0   0.1   6:52.44 node
1277685 bc2188    20   0  321672  25392   6144 S   0.0   0.0   0:04.04 codex
1277693 bc2188    20   0    5960      0      0 S   0.0   0.0   0:02.76 pet
1278242 bc2188    20   0   21668   6144   3072 S   0.0   0.0   0:00.04 bash
1279228 bc2188    20   0   24.2g   1.2g  24576 S   0.0   0.1   2:10.67 node
1280528 sf7734    20   0  241940  23700   6144 S   0.0   0.0   0:00.15 fish
1281886 vd9462    20   0   17336   1536   1536 S   0.0   0.0   0:07.51 screen
1281887 vd9462    20   0   17828   3072   3072 S   0.0   0.0   0:00.02 bash
1282839 root      20   0       0      0      0 S   0.0   0.0   0:00.02 mmkproc
1288452 mg7411    20   0   27544  13824   9216 S   0.0   0.0  55:01.53 systemd
1288457 mg7411    20   0  213008  15948   1536 S   0.0   0.0   0:00.00 (sd-pam)
1288869 el1685    20   0   26412  15360  10752 S   0.0   0.0  15:47.38 systemd
1288870 el1685    20   0  215780  20580   1536 S   0.0   0.0   0:00.00 (sd-pam)
1289666 mg7411    20   0   18076   3072   3072 S   0.0   0.0   0:00.02 bash
1289890 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/7:1-cgroup_destroy
1290394 el1685    20   0   21396   3072   3072 S   0.0   0.0   0:00.00 ssh
1290651 ae2415    20   0   11064   1536   1536 S   0.0   0.0   0:58.39 tmux: server
1290653 ae2415    20   0   18448   3072   3072 S   0.0   0.0   0:00.14 bash
1291138 mg7411    20   0   31.4g 128036  15360 S   0.0   0.0  33:37.16 claude
1291423 dh9202    20   0   18100   3072   3072 S   0.0   0.0   0:00.05 bash
1293515 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1298131 mg7411    20   0   18076   3072   3072 S   0.0   0.0   0:00.04 bash
1303409 mlenel    20   0   27704   9216   6144 S   0.0   0.0   0:00.84 vim
1303901 cl5516    20   0   17808   3072   3072 S   0.0   0.0   0:00.04 bash
1304015 root       0 -20       0      0      0 I   0.0   0.0   0:00.49 kworker/52:0H-kblockd
1311305 root       0 -20       0      0      0 I   0.0   0.0   0:00.49 kworker/140:0H-kblockd
1311657 root       0 -20       0      0      0 I   0.0   0.0   0:00.09 kworker/28:2H-xfs-log/dm-4
1316859 root       0 -20       0      0      0 I   0.0   0.0   0:00.43 kworker/176:2H-xfs-log/dm-4
1317740 root       0 -20       0      0      0 I   0.0   0.0   0:00.59 kworker/107:2H-kblockd
1319844 root       0 -20       0      0      0 I   0.0   0.0   0:00.62 kworker/101:2H-kblockd
1321923 root       0 -20       0      0      0 I   0.0   0.0   0:00.55 kworker/95:2H-kblockd
1322201 ap7577    20   0   17716   1536   1536 S   0.0   0.0   0:02.69 screen
1322203 ap7577    20   0   19196   3072   3072 S   0.0   0.0   0:00.25 bash
1325641 gl9102    20   0   18620   3072   3072 S   0.0   0.0   0:00.16 bash
1327790 root       0 -20       0      0      0 I   0.0   0.0   0:00.59 kworker/106:2H-kblockd
1327973 root       0 -20       0      0      0 I   0.0   0.0   0:00.18 kworker/141:2H-xfs-log/dm-4
1328191 root       0 -20       0      0      0 I   0.0   0.0   0:00.59 kworker/153:1H-kblockd
1330077 root       0 -20       0      0      0 I   0.0   0.0   0:00.09 kworker/16:2H-xfs-log/dm-4
1333020 hc1436    20   0   27508  13824   9216 S   0.0   0.0  52:57.72 systemd
1333025 hc1436    20   0  213008  14412   1536 S   0.0   0.0   0:00.00 (sd-pam)
1334709 by7175    20   0   26032  15360  10752 S   0.0   0.0   1:13.38 systemd
1334710 by7175    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
1336675 zc5794    20   0  966764  15360  15360 S   0.0   0.0   0:38.60 node
1341080 root      20   0       0      0      0 I   0.0   0.0   0:00.25 kworker/71:3-mm_percpu_wq
1347974 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.03 bash
1350538 ag5805    20   0   16392   3072   3072 S   0.0   0.0   0:00.01 bash
1351414 ag5805    20   0    7648   3072   3072 S   0.0   0.0   0:00.94 sh
1351433 ag5805    20   0  298152   9312   3072 S   0.0   0.0   1:54.77 code-072586267e
1351857 ag5805    20   0   52.8g 988.3m  30720 S   0.0   0.1  29:56.31 node
1352868 ag5805    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1354114 jl8975    20   0   45576  27648   3072 S   0.0   0.0   0:00.65 bash
1355160 ys3146    20   0  209096   1536   1536 S   0.0   0.0   0:12.79 vhdl_ls
1355716 ag5805    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
1357136 ag5805    20   0    6284     56      0 S   0.0   0.0   0:23.11 pet
1357634 ag5805    20   0  986856  33696  19968 S   0.0   0.0   0:09.45 node
1359002 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
1359150 sl7434    20   0  206420      0      0 S   0.0   0.0   0:04.83 pet
1359197 sl7434    20   0   18228   3072   3072 S   0.0   0.0   0:00.08 bash
1359384 iv9432    20   0    9536   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
1359689 sl7434    20   0   22.7g 684084  26112 S   0.0   0.0   0:36.24 node
1360376 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.08 bash
1362845 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
